14551	AEA__18__216.wav	Muxuu sameeyay Axmed?	Muxúu sameeyey Axmed?	
14552	AEA__18__217.wav	Axmed muxuu sameeyay?	Axmed muxúu sameeyey?	
14553	AEA__18__218.wav	Axmed muxuu sameeyay?	Axmed muxúu sameeyey?	
14554	AEA__18__219.wav	Axmed muxuu sameeyay?	Axmed muxúu sameeyey?	
14555	AEA__18__220.wav	Axmed wuxuu qoray qoraalkan.	Axmed wúxuu qoray ... ee . o . qoráalkan.	
14556	AEA__18__221.wav	Axmed wuxuu qoray qoraalkan.	Axmed wúxuu qoray qoráalkaan.	
14557	AEA__18__222.wav	Axmed wuxuu qoray qoraalkan.	Axmed wúxuu qoray qoráalkaan.	
14558	AEA__18__223.wav	Akhri qoraalkan uu Axmed qoray.	Ákhri qoráalkan úú Áxmed qoray.	
14559	AEA__18__224.wav	Akhri qoraalkan uu Axmed qoray.	Ákhri qoráalkan úú Axmed qoray.	
14560	AEA__18__225.wav	Akhri qoraalkan uu Axmed qoray.	Ákhri qoráalkan úú Axmed qoray.	
14561	AEA__18__226.wav	Fiiri wiilka ordaya.	Fiíri wíilka órdaya.	
14562	AEA__18__227.wav	Fiiri wiilka ordaya.	Fiíri wíilka órdaya.	
14563	AEA__18__228.wav	Fiiri wiilka ordaya.	Fiíri wíilka órdaya.	
14564	AEA__18__229.wav	Wiilka ordayaa waa walaalkay.	Wíilka órdayaahi waa walaálkay.	
14565	AEA__18__230.wav	Wiilka ordayaa waa walaalkay.	Wíilka órdayaahi waa walaálkay.	
14566	AEA__18__231.wav	Wiilka ordayaa waa walaalkay.	Wíilka órdayaahi waa walaálkay.	
14567	AEA__18__232.wav	Wiilka ordayaa waa walaalkay.	órdayaahi	
14568	AEA__18__233.wav	Wiilka ordayaa waa walaalkay.	Wíilka órdayaa waa walaálkay.	
14569	AEA__18__234.wav	Wiilka ordayaa waa walaalkay.	Wíilka órdayaa waa walaálkay.	
14570	AEA__18__235.wav	Wiilka ordayaa waa walaalkay.	Wíilka órdayaa waa walaálkay.	
14571	AEA__18__236.wav	Fiiri qalabka.	Fiíri qálabka.	
14572	AEA__18__237.wav	Fiiri qalabka.	Fiíri qálabka.	
14573	AEA__18__238.wav	Fiiri qalabka.	Fiíri qálabka.	
14574	AEA__18__239.wav	Fiiri qalabka ay dadku isticmaalayaan.	Fiíri qálabka ay dádku isticmaálayaan.	
14575	AEA__18__240.wav	Fiiri qalabka ay dadku isticmaalayaan.	Fiíri qálabka ay dádku isticmaálayáan.	
14576	AEA__18__241.wav	Fiiri qalabka ay dadku isticmaalayaan.	Fiíri qálabka ay dádku isticmaálayaan.	
14577	AEA__18__242.wav	Fiiri dadka qalabka isticmaalaya.	Fiíri dádka ... qálabka isticmaálaya.	
14578	AEA__18__243.wav	Fiiri dadka qalabka isticmaalaya.	Fiíri dádka qálabka isticmaálaya.	
14579	AEA__18__244.wav	Fiiri dadka qalabka isticmaalaya.	Fiíri dádka qálabka isticmaálaya.	
14580	AEA__18__245.wav	Kani waa qol la seexdo.	Kani waa qól la seexdo.	
14581	AEA__18__246.wav	Kani waa qol la seexdo.	Kani waa qól la seexdo.	
14582	AEA__18__247.wav	Kani waa qol la seexdo.	Kani waa qól la seexdo.	
14583	AEA__18__248.wav	Qolka la seexdaa waa weyn yahay.	Qólka la seexdaa waa wéyn yahay.	
14584	AEA__18__249.wav	Qolka la seexdaa waa weyn yahay.	Qólka la seexdaa waa wéyn yahay.	
14585	AEA__18__250.wav	Qolka la seexdaa waa weyn yahay.	Qólka la seexdaahi waa wéyn yahay.	
14586	AEA__18__251.wav	Qolka la seexdaa waa weyn yahay.	Qólka la seexdaahi waa wéyn yahay.	
14587	AEA__18__252.wav	Midabee xayawaanka.	Midabée xayawáanka.	
14588	AEA__18__253.wav	Midabee xayawaanka.	Midabée xayawáanka.	
14589	AEA__18__254.wav	Midabee xayawaanka.	Midabée xayawáanka.	
14590	AEA__18__255.wav	Midabee xayawaanka sawirka ka muuqda.	Midabée xayawáanka sáwirka ká muuqda.	
14591	AEA__18__256.wav	Midabee xayawaanka sawirka ka muuqda.	Midabée xayawáanka sáwirka ká muuqda.	
14592	AEA__18__257.wav	Midabee xayawaanka sawirka ka muuqda.	Midabée xayawáanka sáwirka ká muuqda.	
14593	AEA__18__258.wav	Midabee xayawaanka ka muuqda sawirka.	Midabée ... xayawáanka ká muuqda sáwirka.	
14594	AEA__18__259.wav	Midabee xayawaanka ka muuqda sawirka.	Midabée xayawáanka ká muuqda sáwirka.	
14595	AEA__18__260.wav	Midabee xayawaanka ka muuqda sawirka.	Midabée xayawáanka ká muuqda sáwirka.	
14596	AEA__18__261.wav	Jiko waa meel wax lagu karsado.	Jíko waa meél wax lagú karsado.	
14597	AEA__18__262.wav	Jiko waa meel wax lagu karsado.	Jíko waa meél wax lagú karsado.	
14598	AEA__18__263.wav	Jiko waa meel wax lagu karsado.	Jíko waa meél wax lagú karsado.	
14599	AEA__18__264.wav	Jiko waa meesha wax lagu karsado.	Jíko waa meésha wax lagú karsado.	
14600	AEA__18__265.wav	Jiko waa meesha wax lagu karsado.	Jíko waa meésha wax lagú karsado.	
14601	AEA__18__266.wav	Jiko waa meesha wax lagu karsado.	Jíko waa meésha wax lagú karsado.	
14602	AEA__18__267.wav	Jiko waa meesha cuntada lagu karsado.	Jíko waa meésha cuntáda lagú karsado.	
14603	AEA__18__268.wav	Jiko waa meesha cuntada lagu karsado.	Jíko waa meésha cuntáda lagú karsado.	
14604	AEA__18__269.wav	Qolka jiifku waa meesha aan seexanno.	Qólka jíifku waa meésha aan seexannó.	
14605	AEA__18__270.wav	Qolka jiifku waa meesha aan seexanno.	Qolka jíifku waa meésha aan seexannō.	
14606	AEA__18__271.wav	Qolka jiifku waa meesha aan seexanno.	Qólka jíifku waa meésha aan seexanno.	
14607	AEA__18__272.wav	Ma aragtay dadka guriga dhisaya?	Má aragtay dádka gúriga dhísaya?	
14608	AEA__18__273.wav	Ma aragtay dadka guriga dhisaya?	Má aragtay dádka gúriga dhísaya?	
14609	AEA__18__274.wav	Ma aragtay dadka guriga dhisaya?	Má aragtay dádka gúriga dhísaya?	
14610	AEA__18__275.wav	Ma aragtay dadka dhisaya guriga?	Má aragtay dádka dhísaya gúriga?	
14611	AEA__18__276.wav	Ma aragtay dadka dhisaya guriga?	Má aragtay dádka dhísaya gúriga?	
14612	AEA__18__277.wav	Ma aragtay dadka dhisaya guriga?	Má aragtay dádka dhísaya gúriga?	
14613	AEA__18__278.wav	madax-weyne	madax-weýne	
14614	AEA__18__279.wav	hal madax-weyne	hál madax-weyne	
14615	AEA__18__280.wav	hal madax-weyne	hál madax-weynē	
14616	AEA__18__281.wav	hal madax-weyne	hál madax-weynē	
14617	AEA__18__282.wav	labo madax-weyne	labó madax-weynē	
14618	AEA__18__283.wav	labo madax-weyne	labó madax-weynē	
14619	AEA__18__284.wav	labo madax-weyne	labó madax-weyné	
14620	AEA__18__285.wav	biyodhac	biya-dhác	
14621	AEA__18__286.wav	biyodhac	biya-dhác	
14622	AEA__18__287.wav	biyodhac	biya-dhác	
14623	AEA__18__288.wav	labo biyodhac	labó biya-dhac	
14624	AEA__18__289.wav	labo biyodhac	labó biya-dhac	
14625	AEA__18__290.wav	labo biyodhac	labó biya-dhac	
14626	AEA__18__291.wav	dayaxgacmeed	dayax-gacméed	
14627	AEA__18__292.wav	dayaxgacmeed	dayax-gacméed	
14628	AEA__18__293.wav	dayaxgacmeed	dayax-gacméed	
14629	AEA__18__294.wav	labo dayaxgacmeed	labá dayax-gacmeéd	
14630	AEA__18__295.wav	labo dayaxgacmeed	labá dayax-gacmeéd	
14631	AEA__18__296.wav	labo dayaxgacmeed	labá dayax-gacmeéd	
14632	AEA__18__297.wav	libaax-badeed	libaax-badéed	
14633	AEA__18__298.wav	libaax-badeed	libaax-badéed	
14634	AEA__18__299.wav	libaax-badeed	libaax-badéed	
14635	AEA__18__300.wav	labo libaax-badeed	labá libaax-badeed	
14636	AEA__18__301.wav	labo libaax-badeed	labá libaax-badeēd	
14637	AEA__18__302.wav	labo libaax-badeed	labá libaax-badeēd	
14638	AEA__18__303.wav	libaax-badeed yar	libaax-badéed yar	
14639	AEA__18__304.wav	libaax-badeed yar	libaax-badéed yar	
14640	AEA__18__305.wav	libaax-badeed yar	libaax-badéed yar	
14641	AEA__18__306.wav	madax-weyne cusub	madax-weyné cusub	
14642	AEA__18__307.wav	madax-weyne cusub	madax-weyné cusub	
14643	AEA__18__308.wav	madax-weyne cusub	madax-weyné cusub	
14644	AEA__18__309.wav	guddoomiye fiican	guddoomiyé ... guddoomiyé fiican	
14645	AEA__18__310.wav	guddoomiye fiican	guddoomiyé fiican	
14646	AEA__18__311.wav	guddoomiye fiican	guddoomiyé fiican	
14647	AEA__18__312.wav	guddoomiye fiican	guddoomiyé fiican	
14648	AEA__18__313.wav	guddoomiye fiican	guddoomiyé fiican	
14649	AEA__18__314.wav	hal madax-weyne kaliya	hál madax-weyné kalíya	
14650	AEA__18__315.wav	hal madax-weyne kaliya	hál madax-weyné kalíya	
14651	AEA__18__316.wav	hal madax-weyne kaliya	hál madax-weyné kalíya	
14652	AEA__18__317.wav	hal madax-weyne oo kaliya	hál madax-weyné oo kalíya	
14653	AEA__18__318.wav	hal madax-weyne oo kaliya	hál madax-weyné oo kalíya	
14654	AEA__18__319.wav	hal madax-weyne oo kaliya	hál madax-weyné oo kalíya	
14655	AEA__18__320.wav	hal madax-weyne oo cusub	hál madax-weyné oo cusub	
14656	AEA__18__321.wav	hal madax-weyne oo cusub	hál madax-weyné oo cusub	
14657	AEA__18__322.wav	hal madax-weyne oo cusub	hál madax-weyné oo cusúb	
14658	AEA__18__323.wav	hal madax-weyne uun	hál madax-weyné uun	
14659	AEA__18__324.wav	hal madax-weyne uun	hál madax-weyné uun	
14660	AEA__18__325.wav	Hal madax-weyne uun baa yimid.	Hál madax-weyné úún baa yimíd.	
14661	AEA__18__326.wav	Hal madax-weyne uun baa yimid.	ún baa ... hál madax-weyné ún baa yimid.	
14662	AEA__18__327.wav	macallin cusub	macállin cusub	
14663	AEA__18__328.wav	macallin cusub	macállin cusúb	
14664	AEA__18__329.wav	macallin cusub	macállin cusub	
14665	AEA__18__330.wav	macallinkeeda	macállinkeeda	
14666	AEA__18__331.wav	macallinkeeda	macállinkeeda	
14667	AEA__18__332.wav	macallinkeeda	macállinkeeda	
14668	AEA__18__333.wav	macallinkeeda cusub	macállinkeeda cusub	
14669	AEA__18__334.wav	macallinkeeda cusub	macállinkeeda cusúb	
14670	AEA__18__335.wav	macallinkeeda cusub	macállinkeeda cusūb	
14671	AEA__18__336.wav	macallinkeeda cusub oo fiican	macállinkeeda cusúb oo fiican	
14672	AEA__18__337.wav	macallinkeeda cusub ee fiican	macállinkeeda cusúb ee fiican	
14673	AEA__18__338.wav	macallinkeeda cusub ee fiican	macállinkeeda cusúb ee fiican	
14674	AEA__18__339.wav	macallinkan	macállinkaan	
14675	AEA__18__340.wav	macallinkan	macállinkaan	
14676	AEA__18__341.wav	macallinkan	macállinkaan	
14677	AEA__18__342.wav	macallinkan cusub	macállinkaán cusub	
14678	AEA__18__343.wav	macallinkan cusub	macállinkaán cusub	
14679	AEA__18__344.wav	macallinkan cusub	macállinkaán cusub	
14680	AEA__18__345.wav	macallinkaas	macállinkaás	
14681	AEA__18__346.wav	macallinkaas	macállinkaás	
14682	AEA__18__347.wav	macallinkaas	macállinkaas	
14683	AEA__18__348.wav	macallinkaas cusub	macállinkaás cusúb	
14684	AEA__18__349.wav	macallinkaas cusub	macállinkaás cusub	
14685	AEA__18__350.wav	macallinkaas cusub	macállinkaas cusu... cusub	
14686	AEA__18__351.wav	guriga Axmed	gúriga Axméd	
14687	AEA__18__352.wav	guriga Axmed	gúriga Axmed	
14688	AEA__18__353.wav	guriga Axmed	gúriga Axmēd	
14689	AEA__18__354.wav	guriga Maryan	gúriga Maryan	
14690	AEA__18__355.wav	guriga Maryan	gúriga Maryān	
14691	AEA__18__356.wav	guriga Maryan	gúriga Maryan	
14692	AEA__18__357.wav	Axmed gurigiisa	Áxmed gúrigiisa	
14693	AEA__18__358.wav	Axmed gurigiisa	Áxmed gúrigiisa	
14694	AEA__18__359.wav	Axmed gurigiisa	Áxmed gúrigiísa	
14695	AEA__18__360.wav	Maryan gurigeeda	Máryan gúrigeeda	
14696	AEA__18__361.wav	Maryan gurigeeda	Máryan gúrigeeda	
14697	AEA__18__362.wav	Maryan gurigeeda	Máryan gúrigeeda	
14698	AEA__18__363.wav	guriga Muuse	gúriga Muuse	
14699	AEA__18__364.wav	guriga Muuse	gúriga Muuse	
14700	AEA__18__365.wav	guriga Muuse	gúriga Muuse	
14701	AEA__18__366.wav	guriga Faadumo	gúriga Faadumó	
14702	AEA__18__367.wav	guriga Faadumo	gúriga Faadumó	
14703	AEA__18__368.wav	guriga Faadumo	gúriga Faadumó	
14704	AEA__18__369.wav	labo kiilo	labá kiilo	
14705	AEA__18__370.wav	labo kiilo	labá kiilo	
14706	AEA__18__371.wav	labo kiilo	labá kiilo	
14707	AEA__18__372.wav	saddex litir	sáddex litir	
14708	AEA__18__373.wav	saddex litir	sáddex litār	
14709	AEA__18__374.wav	saddex litir	sáddex litir	
14710	AEA__18__375.wav	afar guri	áfar gurī	
14711	AEA__18__376.wav	afar guri	áfar gurī	
14712	AEA__18__377.wav	afar guri	áfar guri	
14713	AEA__18__378.wav	hal wiil	hál wiil	
14714	AEA__18__379.wav	hal wiil	hál wiil	
14715	AEA__18__380.wav	hal wiil	hál wiil	
14716	AEA__18__381.wav	Waxaan aaday Muqdisho.	Wáxaan ... aaday Muqdishō.	
14717	AEA__18__382.wav	Waxaan aaday Muqdisho.	Wáxaan áaday Muqdisho.	
14718	AEA__18__383.wav	Waxaan aaday Muqdisho.	Wáxaan áaday Muqdishó.	
14719	AEA__18__384.wav	Muqdisho ayaan aaday.	Muqdishó ayáan aaday.	
14720	AEA__18__385.wav	Muqdisho ayaan aaday.	Muqdishó ayáan aaday.	
14721	AEA__18__386.wav	Muqdisho ayaan aaday.	Muqdishó ayáan aaday.	
14722	AEA__18__387.wav	Muqdishaan aaday.	Muqdisháan aaday.	
14723	AEA__18__388.wav	Muqdishaan aaday.	Muqdíshaan aaday.	
14724	AEA__18__389.wav	Muqdishaan aaday.	Muqdíshaan aaday.	
14725	AEA__18__390.wav	Muqdishuu aaday.	Muqdíshuu aaday.	
14726	AEA__18__391.wav	Muqdishuu aaday.	Muqdíshuu aaday.	
14727	AEA__18__392.wav	Muqdishuu aaday.	Muqdíshuu aaday.	
14728	AEA__18__393.wav	Kismaayay aadday.	Kismaáyey aadday.	
14729	AEA__18__394.wav	Kismaayay aadday.	Kismaáyey aadday.	
14730	AEA__18__395.wav	Kismaayay aadday.	Kismaáyey aadday.	
14731	AEA__18__396.wav	Kismaayo ayay aadday.	Kismaayó ayéy aadday.	
14732	AEA__18__397.wav	Kismaayo ayay aadday.	Kismaayó ayéy aadday.	
14733	AEA__18__398.wav	Kismaayo ayay aadday.	Kismaayó ayéy aadday.	
14734	AEA__18__399.wav	Kismaayay aadday.	Kismaáyey aadday%.	
14735	AEA__18__400.wav	Maxaad soo iibsatay?	Maxáád sóó iibsatay?	
14736	AEA__18__401.wav	Maxaad soo iibsatay?	Maxáád sóo iibsatay?	
14737	AEA__18__402.wav	Buugaan soo iibsaday.	Búugaan soo iibsaday.	
14738	AEA__18__403.wav	Buugaan soo iibsaday.	Búugaan soo iibsaday.	
14739	AEA__18__404.wav	Buugaan soo iibsaday.	Búugaan soo iibsaday.	
14740	AEA__18__405.wav	Buug ayaan soo iibsaday.	Búug ayáan soó iibsad...	
14741	AEA__18__406.wav	Buugaan soo iibsaday.	Búugaan soo iibsaday.	
14742	AEA__18__407.wav	Buuggaan soo iibsaday.	Búuggaan soó iibsaday.	
14743	AEA__18__408.wav	Buuggaan soo iibsaday.	Búuggaan soó iibsaday.	
14744	AEA__18__409.wav	Buuggaan soo iibsaday.	Búuggaan soó iibsaday.	
14745	AEA__18__410.wav	Buuggii baan soo iibsaday.	Búuggíí baan sóó iibsaday.	
14746	AEA__18__411.wav	Basaan raacay.	Básaan raacay.	
14747	AEA__18__412.wav	Basaan raacay.	Básaan raacay.	
14748	AEA__18__413.wav	Basaan raacay.	Básaan raacay.	
14751	AEA__20__1.wav	roob	róob	L
14752	AEA__20__2.wav	roob	róob	L
14753	AEA__20__3.wav	rooti	roóti	H
14754	AEA__20__4.wav	rooti	roóti	H
14755	AEA__20__5.wav	rooti	roóti	H
14756	AEA__20__6.wav	roob	róob	L
14757	AEA__20__7.wav	rooti	róóti	H
14758	AEA__20__8.wav	dheg	dhég	H
14759	AEA__20__9.wav	dheg	dhég	H
14760	AEA__20__10.wav	dheg	dhég	H
14761	AEA__20__11.wav	boos	bóos	L
14762	AEA__20__12.wav	meel	meél	L
14763	AEA__20__13.wav	meel	meél	L
14764	AEA__20__14.wav	meel	meél	L
14765	AEA__20__15.wav	dheg	dhég	H
14766	AEA__20__16.wav	dheg	dhég	H
14767	AEA__20__17.wav	meel	meél	L
14768	AEA__20__18.wav	af	áf	L
14769	AEA__20__19.wav	af	áf	L
14770	AEA__20__20.wav	af	áf	L
14771	AEA__20__21.wav	cad|m1	cád	H
14772	AEA__20__22.wav	cad|m1	cád	H
14773	AEA__20__23.wav	cad|m1	cád	H
14774	AEA__20__24.wav	af	áf	L
14775	AEA__20__25.wav	cad|m1	cád	H
14776	AEA__20__26.wav	aabbe	aábbe	L
14777	AEA__20__27.wav	aabbe	aábbe	L
14778	AEA__20__28.wav	aabbe	aábbe	L
14779	AEA__20__29.wav	daaf	dáaf	H
14780	AEA__20__30.wav	daaf	dáaf	H
14781	AEA__20__31.wav	daaf	dáaf	H
14782	AEA__20__32.wav	aabbe	aábbe	L
14783	AEA__20__33.wav	daaf	dáaf	H
14784	AEA__20__34.wav	baal|m	báal	L
14785	AEA__20__35.wav	baal|m	báal	L
14786	AEA__20__36.wav	baal|m	báal	L
14787	AEA__20__37.wav	baad|m	báad	H
14788	AEA__20__38.wav	baad|m	báad	H
14789	AEA__20__39.wav	baad|m	báad	H
14790	AEA__20__40.wav	baal|m	báal	L
14791	AEA__20__41.wav	dibi|m	díbi	H
14792	AEA__20__42.wav	dibi|m	díbi	H
14793	AEA__20__43.wav	dibi|m	díbi	H
14794	AEA__20__44.wav	shir	shír	L
14795	AEA__20__45.wav	shir	shír	L
14796	AEA__20__46.wav	shir	shír	L
14797	AEA__20__47.wav	shir	shír	L
14798	AEA__20__48.wav	dibi|m	díbi	H
14799	AEA__20__49.wav	dibi|m	díbi	H
14800	AEA__20__50.wav	haramcad	harámcad	L
14801	AEA__20__51.wav	shabeel	shabéel	L
14802	AEA__20__52.wav	shabeel	shabéel	
14803	AEA__20__53.wav	shabeel	shabéel	L
14804	AEA__20__54.wav	shabeel	shabéel	L
14805	AEA__20__55.wav	geed	géed	H
14806	AEA__20__56.wav	geed	géed	H
14807	AEA__20__57.wav	geed	géed	H
14808	AEA__20__58.wav	sheeko	sheéko	L
14809	AEA__20__59.wav	sheeko	sheéko	L
14810	AEA__20__60.wav	sheeko	sheéko	L
14811	AEA__20__61.wav	sheeko	sheéko	L
14812	AEA__20__62.wav	sun	sún	L
14813	AEA__20__63.wav	sun	sún	L
14814	AEA__20__64.wav	sun	sún	L
14815	AEA__20__65.wav	suun	súun	L
14816	AEA__20__66.wav	suun	súun	L
14817	AEA__20__67.wav	suun	súun	L
14818	AEA__20__68.wav	dul|m	dúl	H
14819	AEA__20__69.wav	dul|m	dúl	H
14820	AEA__20__70.wav	dul|m	dúl	H
14821	AEA__20__71.wav	duulaya|light	duúlaya	L
14822	AEA__20__72.wav	duulaya|light	duúlaya	L
14823	AEA__20__73.wav	duulaya|light	duúlaya	L
14824	AEA__20__74.wav	duulaya|heavy	duúlaya	H
14825	AEA__20__75.wav	duulaya|heavy	duúlaya	H
14826	AEA__20__76.wav	duulaya|heavy	duúlaya	H
14827	AEA__20__77.wav	caws	caw´s	L
14828	AEA__20__78.wav	caws	caw´s	L
14829	AEA__20__79.wav	caws	caw´s	L
14830	AEA__20__80.wav	doog	dóog	H
14831	AEA__20__81.wav	doog	dóog	H
14832	AEA__20__82.wav	doog	dóog	H
14833	AEA__20__83.wav	doog	dóog	H
14834	AEA__20__84.wav	jiir|m	jíir	?
14835	AEA__20__85.wav	jiir|m	jíir	?
14836	AEA__20__86.wav	jiir|m	jíir	?
14837	AEA__20__87.wav	doolli	doólli	H
14838	AEA__20__88.wav	doolli	doólli	H
14839	AEA__20__89.wav	doolli	doólli	H
14840	AEA__20__90.wav	geel	géel	H
14841	AEA__20__91.wav	geel	géel	H
14842	AEA__20__92.wav	geel	géel	H
14843	AEA__20__93.wav	geed	géed	H
14844	AEA__20__94.wav	jeeb	jéeb	L
14845	AEA__20__95.wav	jeeb	jéeb	L
14846	AEA__20__96.wav	jeeb	jéeb	L
14847	AEA__20__97.wav	hees|f	heés	L
14848	AEA__20__98.wav	hees|f	heés	L
14849	AEA__20__99.wav	hees|f	heés	L
14850	AEA__20__100.wav	Hees!	hées	L
14851	AEA__20__101.wav	Hees!	heés	L
14852	AEA__20__102.wav	Hees!	hées	L
14853	AEA__20__103.wav	Hees.|pret	heés	H
14854	AEA__20__104.wav	heesta	heésta	L
14855	AEA__20__105.wav	heesta	héésta	H
14856	AEA__20__106.wav	heesta	héésta	H
14857	AEA__20__107.wav	geed	géed	H
14858	AEA__20__108.wav	Hees.|pret	? hees	H
14859	AEA__20__109.wav	Hees!	hées	L
14860	AEA__20__110.wav	Bal heesa.	Bal heésa.	L
14861	AEA__20__111.wav	Bal hees.	Bal hées.	L
14862	AEA__20__112.wav	Hees!	Hées.	L
14863	AEA__20__113.wav	Hees!	Hées.	L
14864	AEA__20__114.wav	Hees.|pret	Heés.	L
14865	AEA__20__115.wav	Hees.|pret	Heés.	L
14866	AEA__20__116.wav	Hees.|pret	Heés.	L
14867	AEA__20__117.wav	Hees.|pret	Heés.	L
14868	AEA__20__118.wav	Hees.|pret	Heés.	L
14869	AEA__20__119.wav	Hees.|pret	Heés.	L
14870	AEA__20__120.wav	Hees.|pret	Heés.	L
14871	AEA__20__121.wav	Hees.|pret	Heés.	L
14872	AEA__20__122.wav	Hees!	Hées.	L
14873	AEA__20__123.wav	Hees.|pret	Heés.	L
14874	AEA__20__124.wav	Wuu heesay.	Wúu heesay.	L
14875	AEA__20__125.wav	Waa gacan.	Waa gacán.	L
14876	AEA__20__126.wav	Waa gacan.	Waa gacán.	L
14877	AEA__20__127.wav	Waa gacan.	Waa gacán.	L
14878	AEA__20__128.wav	Waa hees.	Waa heés.	L
14879	AEA__20__129.wav	Waa hees.	Waa heés.	L
14880	AEA__20__130.wav	Waa hees.	Waa heés.	L
14881	AEA__20__131.wav	Waa geed.	Waa géed.	M  H
14882	AEA__20__132.wav	Waa geed.	Waa géed.	H  H
14883	AEA__20__133.wav	Waa geed.	Waa géed.	M   H
14884	AEA__20__134.wav	Waa hilib.	Waa hílib.	M   H
14885	AEA__20__135.wav	Waa hilib.	Waa hílib.	H   H
14886	AEA__20__136.wav	Waa hilib.	Waa hílib.	M  H
14887	AEA__20__137.wav	Waa jiir.	Waa .. jíir.	L   H
14888	AEA__20__138.wav	Waa jiir.	Waa jíir.	H  H
14889	AEA__20__139.wav	Waa jiir.	Waa jíir.	H   H
14890	AEA__20__140.wav	Waa doolli.	Waa doólli.	H   H
14891	AEA__20__141.wav	Waa doolli.	Waa doólli.	H   H
14892	AEA__20__142.wav	Waa doolli.	Waa doólli.	H   H
14893	AEA__20__143.wav	Waa kayn.	Waa keýn.	L   L
14894	AEA__20__144.wav	Waa kayn.	Waa keýn.	L   L
14895	AEA__20__145.wav	Waa kayn.	Waa keýn.	L   L
14896	AEA__20__146.wav	Waa moos.	Waa .. móos	L
14897	AEA__20__147.wav	Waa moos.	Waa móos.	L
14898	AEA__20__148.wav	Waa moos.	Waa móos.	L
14899	AEA__20__149.wav	Waa cad.	Waa cád.	L  H
14900	AEA__20__150.wav	Waa cad.	Waa cád.	H 
14901	AEA__20__151.wav	Waa cad.	Waa cád.	H
14902	AEA__20__152.wav	Waa libaax.	Waa libáax.	H
14903	AEA__20__153.wav	Waa libaax.	Waa libáax.	H
14904	AEA__20__154.wav	Waa libaax.	Waa libáax.	H
14905	AEA__20__155.wav	Waa rooti.	Waa roóti.	H
14906	AEA__20__156.wav	Waa rooti.	Waa roóti.	H
14907	AEA__20__157.wav	Waa rooti.	Waa roóti.	H
14908	AEA__20__158.wav	Waa lug.	Waa lúg.	L
14909	AEA__20__159.wav	Waa lug.	Waa lúg.	L
14910	AEA__20__160.wav	Waa lug.	Waa lúg.	L
14911	AEA__20__161.wav	Waa webi.	Waa webí.	L   H
14912	AEA__20__162.wav	Waa webi.	Waa webí.	H  H
14913	AEA__20__163.wav	Waa webi.	Waa webí.	L   H
14914	AEA__20__164.wav	Waa san.	Waa sán.	L
14915	AEA__20__165.wav	Waa san.	Waa sán.	L
14916	AEA__20__166.wav	Waa san.	Waa sán.	L
14917	AEA__20__167.wav	Waa libaax.	Waa libáax.	H
14918	AEA__20__168.wav	Waa libaax.	Waa libáax.	H
14919	AEA__20__169.wav	Waa libaax.	Waa libáax.	H
14920	AEA__20__170.wav	Waa shir.	Waa shír.	L
14921	AEA__20__171.wav	Waa shir.	Waa shír.	L
14922	AEA__20__172.wav	Waa shir.	Waa shír.	L
14923	AEA__20__173.wav	libaax	libáax	H
14924	AEA__20__174.wav	libaax	-báa-	
14925	AEA__20__175.wav	libaax	libáax	H
14926	AEA__20__176.wav	libaax	-ba-	
14927	AEA__20__177.wav	libaax	-aa-	
14928	AEA__20__178.wav	Waa shir.	Waa shír.	L
14929	AEA__20__179.wav	Waa libaax.	Waa libáax.	H
14930	AEA__20__180.wav	Waa libaax.	Waa libáax.	H
14931	AEA__20__181.wav	Waa shir.	Waa shír.	L
14932	AEA__20__182.wav	Ma libaax baa?	Ma libáax baa?	H  H   M #
14933	AEA__20__183.wav	Ma libaax baa?	Ma libáax baa?	M   H   M #
14934	AEA__20__184.wav	Ma libaax baa?	Ma libáax baa?	H   H   L #
14935	AEA__20__185.wav	Ma gacan baa?	Ma gacán baa?	L
14936	AEA__20__186.wav	Ma gacan baa?	Ma gacán baa?	L
14937	AEA__20__187.wav	Ma gacan baa?	Ma gacán baa?	L
14938	AEA__20__188.wav	Ma daaf baa?	Ma dáaf baa?	M  H  M #
14939	AEA__20__189.wav	Ma daaf baa?	Ma dáaf baa?	M  H   M #
14940	AEA__20__190.wav	Ma daaf baa?	Ma dáaf baa?	H  H   M #
14941	AEA__20__191.wav	Ma dibi baa?	Ma díbi baa?	H  H  M #
14942	AEA__20__192.wav	Ma dibi baa?	Ma díbi baa?	H  H  M #
14943	AEA__20__193.wav	Ma dibi baa?	Ma díbi baa?	H  H  M #
14944	AEA__20__194.wav	Ma shabeel baa?	Ma shabéel baa?	L
14945	AEA__20__195.wav	Ma shabeel baa?	Ma shabéel baa?	L
14946	AEA__20__196.wav	Ma shabeel baa?	Ma shabéel baa?	L
14947	AEA__20__197.wav	Ma suun baa?	Ma súun baa?	L
14948	AEA__20__198.wav	Ma suun baa?	Ma súun baa?	L
14949	AEA__20__199.wav	Ma suun baa?	Ma súun baa?	L
14950	AEA__20__200.wav	Ma surwaal baa?	Ma surwéel baa?	L
14951	AEA__20__201.wav	Ma surwaal baa?	Ma surwéel baa?	L
14952	AEA__20__202.wav	Ma surwaal baa?	Ma surwéel baa?	L 
14953	AEA__20__203.wav	Ma lug baa?	Ma lúg baa?	L
14954	AEA__20__204.wav	Ma lug baa?	Ma lúg baa?	L
